saddr,daddr,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.52,172.16.2.10,4572988,3,0,2896,0,1448,0,965.3333333,836.0031898,0,0,0.0,0.0,633.283971,0.656026213,2286494.0,2544314.448,4085596.0,487392.0,4572988.0,2286494.0,2544314.448,4085596.0,487392.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,0.656026213,0.0,0,1448,1086.0,724.0,524176.0,1,0,0,0,3,0,0,0,0,1448.0,965.3333333,0.0,0,0,0,0,0,0,1,965,0,0,506,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.158,172.16.0.247,22150,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,19593.67946,316.027088,3691.666667,8065.232214,20123.0,5.0,1599.0,799.5,840.7499628,1394.0,205.0,21950.0,7316.666667,11113.40912,20123.0,202.0,0,0,0,0,104,136,135.4401806,180.5869074,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.63,172.16.2.94,1214451,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.64683466,1214451.0,0.0,1214451.0,1214451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.82341733,0.82341733,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.84,172.16.3.92,53834173,11,6,404,488,322,0,36.72727273,96.04175228,488,0,81.33333333,199.2251657,16.569401,0.315784548,3364635.813,4764638.752,16100000.0,161.0,47800000.0,4784901.2,5363870.858,16100000.0,6387.0,22300000.0,4455545.0,4307127.046,9947259.0,161.0,0,0,0,0,400,200,0.204331178,0.11145337,0,488,49.55555556,133.0675292,17706.96732,1,7,0,4,11,0,0,0,0,52.47058824,36.72727273,81.33333333,0,0,0,0,0,0,0,23,0,28,64240,501,3,32,1858330.5,3543470.502,7172467.0,29549.0,9280138.0,4145570.727,16100000.0,5955451.0,SlowDDoS
172.16.2.219,172.16.1.216,242,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8264.46281,242.0,0.0,242.0,242.0,242.0,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8264.46281,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.229,172.16.0.176,68537817,15,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.218857277,4895558.357,3448426.918,13590430.0,447630.0,68537817.0,4895558.357,3448426.918,13590430.0,447630.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,300,0,0.218857277,0.0,0,0,0.0,0.0,0.0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5509571.5,3992652.996,9277582.0,447630.0,7749921.833,3077932.586,13590430.0,5041084.0,Network
172.16.1.68,172.16.3.214,62969044,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.095284915,12600000.0,12400000.0,32500000.0,2033343.0,63000000.0,12600000.0,12400000.0,32500000.0,2033343.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.095284915,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,6120296.0,0.0,6120296.0,6120296.0,18900000.0,12400000.0,32500000.0,8201569.0,SlowDDoS
172.16.0.205,172.16.1.17,16550,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,120.8459215,16550.0,0.0,16550.0,16550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,60.42296073,60.42296073,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.1.213,172.16.2.221,46669,19,0,26600,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,569971.5014,407.122501,2592.722222,1683.382512,8643.0,1166.0,46669.0,2592.722222,1683.382512,8643.0,1166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152,0,407.122501,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1473.684211,1400.0,0.0,0,0,0,26600,19,569971,1,1400,0,0,0,0,18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.29,172.16.1.212,672118,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.975667963,672118.0,0.0,672118.0,672118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1.487833982,1.487833982,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.1.108,172.16.1.210,63712864,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.109867922,10600000.0,11900000.0,32200000.0,1019881.0,63700000.0,10600000.0,11900000.0,32200000.0,1019881.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.109867922,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7147519.0,0.0,7147519.0,7147519.0,18900000.0,12200000.0,32200000.0,8221193.0,SlowDDoS
172.16.0.219,172.16.1.66,737916,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.710335594,737916.0,0.0,737916.0,737916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.355167797,1.355167797,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.96,172.16.1.51,5180963,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772057241,1726987.667,2987804.025,5177006.0,242.0,5180963.0,1726987.667,2987804.025,5177006.0,242.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,164,0,0.772057241,0.0,0,0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,3957.0,0.0,3957.0,3957.0,5177006.0,0.0,5177006.0,5177006.0,Application
172.16.2.252,172.16.1.14,8549923,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.233920235,8549923.0,0.0,8549923.0,8549923.0,8549923.0,8549923.0,0.0,8549923.0,8549923.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.233920235,0.0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,8549923.0,0.0,8549923.0,8549923.0,Application
172.16.3.120,172.16.1.167,2161770,37,37,31779,2,1448,0,858.8918919,715.6614184,2,0,0.054054054,0.328797975,14701.37896,34.23120869,29613.28767,121444.0851,935247.0,1.0,2161770.0,60049.16667,180901.158,977330.0,1.0,1224701.0,34019.47222,98897.11599,464902.0,1.0,0,0,0,0,1208,1424,17.11560434,17.11560434,0,1448,423.7466667,660.321402,436024.3539,1,0,0,5,74,0,0,0,1,429.472973,858.8918919,0.054054054,0,0,0,31781,28,14701,0,429,0,0,502,501,27,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.17,172.16.1.236,1351690,7,1,60,0,60,0,8.571428571,22.67786838,0,0,0.0,0.0,44.38887615,5.91851682,193098.5714,329032.5467,704737.0,1.0,1351690.0,225281.6667,550069.9611,1348106.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,32,5.178702217,0.739814602,0,60,6.666666667,20.0,400.0,1,0,0,1,8,0,0,0,0,7.5,8.571428571,0.0,0,0,0,0,0,0,0,7,0,0,502,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.1.47,172.16.3.178,26243357,3,5,73,488,27,22,24.33333333,2.516611478,488,0,97.6,218.2402346,21.37683834,0.304839049,3749051.0,4816814.204,9998452.0,236.0,20000000.0,9998165.5,34715.40742,10000000.0,9973618.0,26200000.0,6554774.0,4718074.824,10000000.0,236.0,1,0,0,0,96,160,0.114314644,0.190524406,0,488,64.77777778,159.1585513,25331.44444,1,0,0,4,8,0,0,0,1,72.875,24.33333333,97.6,0,0,0,0,0,0,0,9,0,61,502,501,2,32,25525.66667,3070.009826,29026.0,23290.0,8722181.333,2164089.076,9998452.0,6223500.0,SlowDDoS
172.16.2.9,172.16.0.87,2442777,2,2,1448,0,1448,0,724.0,1023.890619,0,0,0.0,0.0,592.767985,1.637480621,814259.0,89010.50436,881788.0,713392.0,1595180.0,1595180.0,0.0,1595180.0,1595180.0,1560989.0,1560989.0,0.0,1560989.0,1560989.0,0,0,0,0,72,76,0.818740311,0.818740311,0,1448,289.6,647.5652863,419340.8,1,1,0,0,4,0,0,0,1,362.0,724.0,0.0,0,0,0,0,0,0,0,362,0,0,65160,501,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.141,172.16.2.194,58295871,10,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.171538736,6477319.0,7417193.159,19526681.0,427256.0,58295871.0,6477319.0,7417193.159,19526681.0,427256.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0.171538736,0.0,0,0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,6797050.0,9008249.064,13166844.0,427256.0,14900590.33,7451446.955,19526681.0,6304749.0,Network
172.16.1.113,172.16.1.230,3313757,7,7,0,8296,0,0,0.0,0.0,1448,0,1185.142857,542.6341397,2503.502822,4.224811898,254904.3846,623330.0783,2313608.0,237.0,3212083.0,535347.1667,1031560.615,2616343.0,237.0,3178018.0,529669.6667,887183.7929,2313608.0,1232.0,0,0,0,0,232,224,2.112405949,2.112405949,0,1448,553.0666667,707.6326192,500743.9238,1,1,0,1,13,0,0,0,1,592.5714286,0.0,1185.142857,0,0,0,8296,6,9597,0,0,0,592,64240,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.48,172.16.2.57,74431538,11,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.147786816,7443153.8,5439965.033,16934953.0,1275738.0,74431538.0,7443153.8,5439965.033,16934953.0,1275738.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,0.147786816,0.0,0,0,0.0,0.0,0.0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,3394681.0,2996637.928,5513624.0,1275738.0,10651155.5,4649575.499,16934953.0,5624989.0,Network
172.16.1.24,172.16.3.30,12910,7,0,9800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,759101.4717,542.2153369,2151.666667,494.5109369,2375.0,1143.0,12910.0,2151.666667,494.5109369,2375.0,1143.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,0,542.2153369,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1600.0,1400.0,0.0,0,0,0,9800,7,759101,1,1400,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.21,172.16.1.105,619165,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.230156743,619165.0,0.0,619165.0,619165.0,619165.0,619165.0,0.0,619165.0,619165.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3.230156743,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.98,172.16.2.7,64812303,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108004186,10800000.0,12300000.0,33300000.0,1033694.0,64800000.0,10800000.0,12300000.0,33300000.0,1033694.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.108004186,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7182372.0,0.0,7182372.0,7182372.0,19200000.0,12900000.0,33300000.0,8167981.0,SlowDDoS
172.16.0.214,172.16.2.8,4119,11,0,4840,0,440,440,440.0,0.0,0,0,0.0,0.0,1175042.486,2670.551105,411.9,124.9457215,661.0,158.0,4119.0,411.9,124.9457215,661.0,158.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,0,2670.551105,0.0,440,440,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0,480.0,440.0,0.0,0,0,0,4840,11,1175042,1,440,0,0,0,0,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.30,172.16.3.201,21769,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,19936.6071,321.5581791,3628.166667,6708.660713,16929.0,4.0,4423.0,2211.5,2748.524058,4155.0,268.0,21505.0,7168.333333,8708.730409,16929.0,193.0,0,0,0,0,104,136,137.8106482,183.7475309,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.176,172.16.3.246,11100,3,4,145,971,145,0,48.33333333,83.71578903,954,0,242.75,474.234383,100540.5405,630.6306306,1850.0,2480.922651,5298.0,2.0,10037.0,5018.5,395.2726907,5298.0,4739.0,11097.0,3699.0,5499.312048,10036.0,178.0,0,0,0,0,104,136,270.2702703,360.3603604,0,954,139.5,332.8980968,110821.1429,1,2,0,3,6,0,0,0,1,159.4285714,48.33333333,242.75,0,0,0,0,0,0,0,20,0,138,64240,508,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.210,172.16.2.107,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.2.230,172.16.3.35,896991,2,2,0,60,0,0,0.0,0.0,60,0,30.0,42.42640687,66.89030325,4.45935355,298997.0,373401.9614,717610.0,240.0,896991.0,896991.0,0.0,896991.0,896991.0,240.0,240.0,0.0,240.0,240.0,0,0,0,0,72,64,2.229676775,2.229676775,0,60,12.0,26.83281573,720.0,1,1,0,1,4,0,0,0,1,15.0,0.0,30.0,0,0,0,0,0,0,0,0,0,15,65160,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.33,172.16.0.171,8595390,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.232682868,8595390.0,0.0,8595390.0,8595390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,0.116341434,0.116341434,0,0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,506,0,40,0.0,0.0,0.0,0.0,8595390.0,0.0,8595390.0,8595390.0,Application
172.16.3.72,172.16.1.89,1684,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1781.472684,842.0,825.9007204,1426.0,258.0,1684.0,842.0,825.9007204,1426.0,258.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,1781.472684,0.0,0,0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.89,172.16.3.207,7722141,2,4,0,385,0,0,0.0,0.0,385,0,96.25,192.5,49.8566395,0.77698659,1544428.2,2856206.67,6576583.0,1.0,7722141.0,7722141.0,0.0,7722141.0,7722141.0,1143740.0,381246.6667,659721.2166,1143027.0,1.0,0,0,0,0,72,128,0.25899553,0.51799106,0,385,55.0,145.5163221,21175.0,1,1,0,1,6,0,0,0,2,64.16666667,0.0,96.25,0,0,0,0,0,0,0,0,0,64,65160,496,0,32,1145558.0,0.0,1145558.0,1145558.0,6576583.0,0.0,6576583.0,6576583.0,Application
172.16.2.14,172.16.1.16,109230,2,0,1000,0,1000,0,500.0,707.1067812,0,0,0.0,0.0,9154.994049,18.3099881,109230.0,0.0,109230.0,109230.0,109230.0,109230.0,0.0,109230.0,109230.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,18.3099881,0.0,0,1000,666.6666667,577.3502692,333333.3333,1,1,0,0,0,0,0,0,0,1000.0,500.0,0.0,0,0,0,0,0,0,1,500,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.229,172.16.1.221,118892,31,0,43400,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,365037.1766,260.7408404,3963.066667,4120.892487,18937.0,1071.0,118892.0,3963.066667,4120.892487,18937.0,1071.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0,260.7408404,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1445.16129,1400.0,0.0,0,0,0,43400,31,365037,1,1400,0,0,0,0,30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.3.220,172.16.1.190,532,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3759.398496,532.0,0.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1879.699248,1879.699248,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.226,172.16.2.113,64827842,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.107978297,10800000.0,12300000.0,33300000.0,1017776.0,64800000.0,10800000.0,12300000.0,33300000.0,1017776.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.107978297,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,7203965.0,0.0,7203965.0,7203965.0,19200000.0,12800000.0,33300000.0,8185439.0,SlowDDoS
172.16.3.113,172.16.3.118,24729,8,0,11200,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,452909.5394,323.5068139,3532.714286,1322.469119,5860.0,1280.0,24729.0,3532.714286,1322.469119,5860.0,1280.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,323.5068139,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1575.0,1400.0,0.0,0,0,0,11200,8,452909,1,1400,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.226,172.16.1.50,26594984,3,5,96,488,43,11,32.0,18.1934054,488,0,97.6,218.2402346,21.95902806,0.300808604,3799283.429,4847787.671,9997514.0,778.0,20000000.0,9997923.0,35107.85169,10000000.0,9973098.0,26600000.0,6642437.5,4712635.953,10000000.0,778.0,1,0,0,0,96,160,0.112803226,0.188005377,0,488,66.11111111,159.1630017,25332.86111,1,0,0,4,8,0,0,0,1,74.375,32.0,97.6,0,0,0,0,0,0,0,12,0,61,502,501,2,32,26245.33333,3104.123118,29729.0,23773.0,8838490.0,1960784.413,9997514.0,6574587.0,SlowDDoS
172.16.2.21,172.16.3.13,72115758,13,8,803,488,322,0,61.76923077,117.0022463,488,0,61.0,172.5340546,17.90177398,0.291198492,3605787.9,4871640.729,16100000.0,247.0,67400000.0,5614924.5,5332572.272,16100000.0,15407.0,41700000.0,5954372.286,4424332.778,10000000.0,247.0,0,0,0,0,456,276,0.180265733,0.110932759,0,488,58.68181818,133.8550696,17917.17965,1,6,0,7,16,0,0,0,0,61.47619048,61.76923077,61.0,0,0,0,0,0,0,0,38,0,23,64240,501,6,32,1317905.2,2650386.209,6050004.0,25230.0,10100000.0,3234876.013,16100000.0,6597463.0,SlowDDoS
172.16.2.190,172.16.0.180,39472,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,101.3376571,13157.33333,22364.81747,38982.0,243.0,39472.0,13157.33333,22364.81747,38982.0,243.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152,0,101.3376571,0.0,0,0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.2.125,172.16.2.41,458256,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.546559129,229128.0,320401.3963,455686.0,2570.0,455686.0,455686.0,0.0,455686.0,455686.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,4.364372752,2.182186376,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.188,172.16.3.47,14557718,4,1,0,1056,0,0,0.0,0.0,1056,1056,1056.0,0.0,72.5388416,0.343460424,3639429.5,7276117.729,14600000.0,234.0,4112.0,1370.666667,1162.296147,2557.0,234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,32,0.274768339,0.068692085,0,1056,176.0,431.1101947,185856.0,1,0,0,1,5,0,0,0,0,211.2,0.0,1056.0,0,0,0,0,0,0,0,0,0,211,496,502,0,32,4112.0,0.0,4112.0,4112.0,14600000.0,0.0,14600000.0,14600000.0,Application
172.16.1.111,172.16.1.47,5086,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,393.236335,5086.0,0.0,5086.0,5086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,196.6181675,196.6181675,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.120,172.16.1.135,64080112,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.093632795,12800000.0,12800000.0,33500000.0,2019796.0,64100000.0,12800000.0,12800000.0,33500000.0,2019796.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.093632795,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,6198571.0,0.0,6198571.0,6198571.0,19300000.0,13000000.0,33500000.0,8209170.0,SlowDDoS
172.16.0.144,172.16.3.243,67301382,12,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.178302431,6118307.455,5276456.128,16846419.0,1688525.0,67301382.0,6118307.455,5276456.128,16846419.0,1688525.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.178302431,0.0,0,0,0.0,0.0,0.0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5345092.333,2802113.383,7132361.0,2115630.0,10253221.0,5430846.759,16846419.0,5156112.0,Network
172.16.2.252,172.16.0.150,550070,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.453851328,275035.0,259512.4313,458538.0,91532.0,550070.0,550070.0,0.0,550070.0,550070.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3.635900885,1.817950443,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.217,172.16.0.58,280195,2,0,103,0,103,0,51.5,72.83199846,0,0,0.0,0.0,367.6011349,7.137886115,280195.0,0.0,280195.0,280195.0,280195.0,280195.0,0.0,280195.0,280195.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,7.137886115,0.0,0,103,68.66666667,59.46707773,3536.333333,1,1,0,0,0,0,0,0,0,103.0,51.5,0.0,0,0,0,0,0,0,1,51,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
